date,1. open,2. high,3. low,4. close,5. volume,SMA,RSI,OBV,Real Upper Band,Real Middle Band,Real Lower Band,sentiment,relevance
2019-01-29,,,,,,36.6554,46.0249,90718100558.0,38.2244,36.413,34.6016,,
2019-01-30,,,,,,36.8581,58.5841,90962539678.0,38.6613,36.5023,34.3433,,
2019-01-31,,,,,,37.0727,59.7204,91125498274.0,39.1099,36.6035,34.0972,,
2019-02-01,,,,,,37.3143,59.8003,91256170826.0,39.3735,36.8927,34.4119,,
2019-02-04,,,,,,37.6752,64.306,91382153154.0,40.034,37.166,34.298,,
2019-02-05,,,,,,38.0336,66.7891,91526559666.0,40.7385,37.478,34.2175,,
2019-02-06,,,,,,38.3613,66.84,91639518030.0,41.3472,37.7572,34.1672,,
2019-02-07,,,,,,38.6174,61.2799,91512551270.0,41.7117,37.9667,34.2218,,
2019-02-08,,,,,,38.8605,61.489,91607831134.0,42.0375,38.1728,34.3082,,
2019-02-11,,,,,,39.1467,59.7783,91523857434.0,42.2601,38.3852,34.5103,,
2019-02-12,,,,,,39.4473,61.497,91612991526.0,42.4405,38.6422,34.8439,,
2019-02-13,,,,,,39.7565,60.1509,91523030594.0,42.5985,38.8542,35.11,,
2019-02-14,,,,,,39.9904,60.9546,91610373582.0,42.7642,39.0514,35.3386,,
2019-02-15,,,,,,40.2425,60.1538,91511866326.0,42.8919,39.2332,35.5744,,
2019-02-19,,,,,,40.5309,60.8963,91587757630.0,43.0143,39.4096,35.8049,,
2019-02-20,,,,,,40.6585,62.5186,91692215078.0,43.0424,39.641,36.2395,,
2019-02-21,,,,,,40.7494,60.1489,91623216398.0,42.9861,39.8534,36.7207,,
2019-02-22,,,,,,40.8715,63.1137,91698869014.0,42.8333,40.1031,37.373,,
2019-02-25,,,,,,40.9348,64.9655,91786362446.0,42.8334,40.3078,37.7821,,
2019-02-26,,,,,,40.95,65.1152,91854643290.0,42.6607,40.531,38.4012,,
2019-02-27,,,,,,40.9734,65.9609,91965984846.0,42.1049,40.7798,39.4547,,
2019-02-28,,,,,,41.0235,60.8968,91853123182.0,42.0348,40.8825,39.7303,,
2019-03-01,,,,,,41.1013,64.0426,91956667850.0,42.0371,40.9928,39.9486,,
2019-03-04,,,,,,41.2108,65.4883,92066412662.0,42.025,41.1127,40.2004,,
2019-03-05,,,,,,41.2899,64.4732,91987462986.0,42.127,41.1725,40.218,,
2019-03-06,,,,,,41.3639,61.2462,91904221450.0,42.1591,41.1854,40.2118,,
2019-03-07,,,,,,41.3929,55.2861,91805035954.0,42.1412,41.1735,40.2059,,
2019-03-08,,,,,,41.4353,56.2174,91901033386.0,42.142,41.2058,40.2695,,
2019-03-11,,,,,,41.5713,67.0237,92029077522.0,42.4177,41.3071,40.1965,,
2019-03-12,,,,,,41.7227,69.7241,92158947858.0,42.7557,41.4441,40.1326,,
2019-03-13,,,,,,41.9043,70.7507,92283077954.0,43.0965,41.5733,40.0501,,
2019-03-14,,,,,,42.0878,73.2201,92377395986.0,43.4916,41.735,39.9785,,
2019-03-15,,,,,,42.2905,75.821,92533567634.0,43.9732,41.9179,39.8626,,
2019-03-18,,,,,,42.524,77.6772,92638446962.0,44.4748,42.128,39.7812,,
2019-03-19,,,,,,42.7228,72.9478,92511861486.0,44.7993,42.3142,39.8291,,
2019-03-20,,,,,,42.9788,74.7583,92636002410.0,45.1669,42.5067,39.8466,,
2019-03-21,,,,,,43.3219,80.679,92840139358.0,45.876,42.7936,39.7112,,
2019-03-22,,,,,,43.5811,70.3232,92670508694.0,46.2424,43.0094,39.7764,,
2019-03-25,,,,,,43.8063,65.1721,92495127522.0,46.4648,43.1826,39.9004,,
2019-03-26,,,,,,44.0156,61.1032,92295925370.0,46.5861,43.3313,40.0766,,
2019-03-27,,,,,,44.2879,63.233,92415319078.0,46.7402,43.4937,40.2472,,
2019-03-28,,,,,,44.5575,63.5528,92498440530.0,46.8353,43.6795,40.5238,,
2019-03-29,,,,,,44.7459,65.1586,92592696374.0,46.9664,43.8584,40.7503,,
2019-04-01,,,,,,44.9221,66.8101,92704144230.0,47.1189,44.0421,40.9652,,
2019-04-02,,,,,,45.132,70.0995,92795207158.0,47.3282,44.2628,41.1974,,
2019-04-03,,,,,,45.3302,71.5521,92888294478.0,47.4992,44.5114,41.5237,,
2019-04-04,,,,,,45.4934,71.9276,92964751578.0,47.5044,44.7882,42.0721,,
2019-04-05,,,,,,45.6465,73.3851,93038858154.0,47.4404,45.0758,42.7112,,
2019-04-08,,,,,,45.8779,76.4952,93142384942.0,47.7098,45.3289,42.9479,,
2019-04-09,,,,,,46.0713,74.6763,92999311994.0,47.9202,45.5508,43.1813,,
2019-04-10,,,,,,46.1656,75.8315,93086093146.0,48.1362,45.7765,43.4168,,
2019-04-11,,,,,,46.3003,70.6558,93002489914.0,48.2594,45.9582,43.6569,,
2019-04-12,,,,,,46.473,70.4079,92891447242.0,48.3907,46.1104,43.83,,
2019-04-15,,,,,,46.6852,70.9027,92961593826.0,48.5358,46.2442,43.9525,,
2019-04-16,,,,,,46.869,70.9317,93064379366.0,48.6149,46.396,44.1771,,
2019-04-17,,,,,,47.1147,75.9524,93180006486.0,48.8641,46.5747,44.2853,,
2019-04-18,,,,,,47.3519,76.7655,93276789550.0,49.1441,46.6794,44.2147,,
2019-04-22,,,,,,47.5786,77.517,93354547730.0,49.4223,46.8403,44.2583,,
2019-04-23,,,,,,47.8081,80.5062,93447839694.0,49.7626,47.064,44.3654,,
2019-04-24,,,,,,48.0095,79.275,93377677258.0,49.9473,47.3072,44.667,,
2019-04-25,,,,,,48.173,72.2806,93303504434.0,50.0214,47.5078,44.9942,,
2019-04-26,,,,,,48.2975,68.8695,93228908026.0,49.9953,47.6938,45.3923,,
2019-04-29,,,,,,48.3744,69.3621,93317726890.0,49.9521,47.8688,45.7854,,
2019-04-30,,,,,,48.3944,57.0148,93131587198.0,49.8009,47.9813,46.1618,,
2019-05-01,,,,,,48.5632,70.9415,93390896510.0,50.0864,48.1783,46.2702,,
2019-05-02,,,,,,48.7371,67.6581,93262911214.0,50.2593,48.343,46.4267,,
2019-05-03,,,,,,48.9568,70.453,93346480726.0,50.5282,48.5347,46.5413,,
2019-05-06,,,,,,49.1145,63.0708,93216708274.0,50.6089,48.6718,46.7346,,
2019-05-07,,,,,,49.1761,52.8259,93061653482.0,50.6015,48.7047,46.808,,
2019-05-08,,,,,,49.1721,52.8845,93167011498.0,50.582,48.7453,46.9086,,
2019-05-09,,,,,,49.1186,49.2873,93027377070.0,50.581,48.7465,46.912,,
2019-05-10,,,,,,49.0064,45.0904,92862542222.0,50.6042,48.7346,46.8649,,
2019-05-13,,,,,,48.6477,32.6536,92632819730.0,51.1667,48.5862,46.0058,,
2019-05-14,,,,,,48.3448,37.4222,92778938438.0,51.4127,48.4689,45.5251,,
2019-05-15,,,,,,48.1126,40.8872,92885117310.0,51.5313,48.3783,45.2254,,
2019-05-16,,,,,,47.8828,40.0007,92752991854.0,51.6145,48.2314,44.8484,,
2019-05-17,,,,,,47.6292,38.8348,92621475494.0,51.6704,48.0628,44.4553,,
2019-05-20,,,,,,47.3416,33.1419,92467026334.0,51.8342,47.8155,43.7968,,
2019-05-21,,,,,,46.9461,38.8731,92580485726.0,51.7273,47.5749,43.4226,,
2019-05-22,,,,,,46.5086,35.3241,92461491502.0,51.6575,47.2924,42.9273,,
2019-05-23,,,,,,45.9733,32.6984,92315372558.0,51.6529,46.995,42.337,,
2019-05-24,,,,,,45.482,32.1296,92220513814.0,51.6083,46.7009,41.7936,,
2019-05-28,,,,,,45.0739,31.4968,92108721174.0,51.4894,46.3944,41.2993,,
2019-05-29,,,,,,44.6505,30.7476,91994796514.0,51.4373,46.1246,40.812,,
2019-05-30,,,,,,44.2801,32.6157,92079670162.0,50.9,45.7483,40.5966,,
2019-05-31,,,,,,43.9016,29.5971,91971495826.0,50.3772,45.3497,40.3222,,
2019-06-03,,,,,,43.689,28.0643,91809911550.0,49.5849,44.8988,40.2127,,
2019-06-04,,,,,,43.5345,40.0424,91933783394.0,48.739,44.5629,40.3868,,
2019-06-05,,,,,,43.3911,44.5876,92052877102.0,48.1185,44.3289,40.5392,,
2019-06-06,,,,,,43.3079,48.4748,92142982346.0,47.4156,44.1264,40.8373,,
2019-06-07,,,,,,43.3276,54.7618,92265719918.0,46.891,44.0091,41.1273,,
2019-06-10,,,,,,43.49,57.5135,92370603322.0,46.6192,43.954,41.2888,,
2019-06-11,,,,,,43.6306,59.9228,92478334850.0,46.9769,44.0629,41.149,,
2019-06-12,,,,,,43.8259,58.9224,92405322094.0,47.201,44.1292,41.0574,,
2019-06-13,,,,,,44.074,58.8541,92318623594.0,47.3387,44.1679,40.9971,,
2019-06-14,,,,,,44.3097,56.3746,92243577698.0,47.4379,44.1998,40.9617,,
2019-06-17,,,,,,44.5778,57.9313,92302254274.0,47.6141,44.2584,40.9027,,
2019-06-18,,,,,,44.9385,63.4941,92408458290.0,48.0866,44.4425,40.7983,,
2019-06-19,,,,,,45.2735,62.3645,92323961350.0,48.4464,44.5775,40.7086,,
2019-06-20,,,,,,45.691,64.2426,92410017302.0,48.8728,44.7774,40.682,,
2019-06-21,,,,,,46.1272,62.7993,92218814946.0,49.2032,45.0065,40.8098,,
2019-06-24,,,,,,46.4515,62.3555,92145933262.0,49.4649,45.2415,41.0181,,
2019-06-25,,,,,,46.6745,55.9483,92061651926.0,49.5628,45.4493,41.3358,,
2019-06-26,,,,,,46.9241,61.8768,92165921974.0,49.7298,45.718,41.7062,,
2019-06-27,,,,,,47.0883,61.7498,92082323106.0,49.8448,45.9749,42.105,,
2019-06-28,,,,,,47.1797,57.8714,91957880538.0,49.695,46.2487,42.8024,,
2019-07-01,,,,,,47.2951,62.8793,92067147494.0,49.3837,46.5873,43.7908,,
2019-07-02,,,,,,47.4413,64.3623,92134888362.0,49.276,46.864,44.4519,,
2019-07-03,,,,,,47.617,66.4193,92180336542.0,49.2492,47.126,45.0029,,
2019-07-05,,,,,,47.8137,65.9799,92111274470.0,49.2162,47.3538,45.4915,,
2019-07-08,,,,,,47.9186,56.5554,92009919958.0,49.1593,47.4721,45.785,,
2019-07-09,,,,,,47.9664,58.4094,92092232018.0,49.1796,47.5759,45.9722,,
2019-07-10,,,,,,48.0581,61.3097,92163820570.0,49.2987,47.6768,46.0549,,
2019-07-11,,,,,,48.0973,58.0665,92083053202.0,49.3267,47.7674,46.2081,,
2019-07-12,,,,,,48.1747,60.4275,92153434050.0,49.3808,47.877,46.3733,,
2019-07-15,,,,,,48.2882,63.1787,92221223730.0,49.4215,48.0265,46.6314,,
2019-07-16,,,,,,48.4411,61.4679,92153756466.0,49.415,48.1536,46.8923,,
2019-07-17,,,,,,48.5019,58.6956,92097326666.0,49.4674,48.2123,46.9572,,
2019-07-18,,,,,,48.6032,62.3673,92171655310.0,49.5896,48.3057,47.0218,,
2019-07-19,,,,,,48.6831,55.3281,92087938082.0,49.61,48.3432,47.0763,,
2019-07-22,,,,,,48.7802,62.2484,92177049810.0,49.7914,48.4443,47.0973,,
2019-07-23,,,,,,48.8848,64.3305,92250470650.0,50.0255,48.5673,47.109,,
2019-07-24,,,,,,48.9577,63.9321,92190504382.0,50.0919,48.7243,47.3566,,
2019-07-25,,,,,,49.0055,60.0444,92134866242.0,50.1743,48.8108,47.4473,,
2019-07-26,,,,,,49.1377,61.1545,92205341738.0,50.2621,48.9067,47.5512,,
2019-07-29,,,,,,49.2821,64.0524,92292035294.0,50.3468,49.0476,47.7484,,
2019-07-30,,,,,,49.3772,61.7509,92156292422.0,50.4548,49.1342,47.8137,,
2019-07-31,,,,,,49.5704,67.672,92433417866.0,50.7954,49.2578,47.7202,,
2019-08-01,,,,,,49.6583,57.3293,92217346178.0,50.8673,49.3059,47.7446,,
2019-08-02,,,,,,49.6379,49.5305,92053897690.0,50.8672,49.3034,47.7396,,
2019-08-05,,,,,,49.4468,36.5597,91844325814.0,51.1744,49.2234,47.2724,,
2019-08-06,,,,,,49.3381,42.1507,91987624962.0,51.2716,49.1726,47.0735,,
2019-08-07,,,,,,49.2248,45.0572,92121082562.0,51.3096,49.1224,46.9351,,
2019-08-08,,,,,,49.2392,50.7873,92229120654.0,51.3084,49.1425,46.9766,,
2019-08-09,,,,,,49.1457,48.7063,92130641670.0,51.3101,49.124,46.938,,
2019-08-12,,,,,,49.0157,48.0562,92040714114.0,51.2964,49.0766,46.8567,,
2019-08-13,,,,,,49.0346,58.0855,92230873258.0,51.4198,49.1397,46.8597,,
2019-08-14,,,,,,48.9748,50.4067,92084683486.0,51.4204,49.1418,46.8632,,
2019-08-15,,,,,,48.8853,49.2678,91973150034.0,51.3966,49.1041,46.8117,,
2019-08-16,,,,,,48.8444,54.4871,92088404530.0,51.4515,49.1605,46.8694,,
2019-08-19,,,,,,48.8851,58.2303,92186132190.0,51.5758,49.2076,46.8395,,
2019-08-20,,,,,,48.853,58.2399,92293810306.0,51.6553,49.2355,46.8157,,
2019-08-21,,,,,,48.939,60.4722,92380069294.0,51.8348,49.2928,46.7509,,
2019-08-22,,,,,,49.0974,60.1986,92290998018.0,52.029,49.3678,46.7065,,
2019-08-23,,,,,,49.2699,47.5575,92103466646.0,51.9827,49.316,46.6492,,
2019-08-26,,,,,,49.4459,51.8285,92207731166.0,51.9252,49.2872,46.6493,,
2019-08-27,,,,,,49.547,49.2161,92104141790.0,51.8572,49.2412,46.6253,,
2019-08-28,,,,,,49.5964,50.7868,92167972318.0,51.6436,49.1607,46.6777,,
2019-08-29,,,,,,49.7342,54.6258,92252002926.0,51.6853,49.1772,46.6691,,
2019-08-30,,,,,,49.8762,54.2721,92167352682.0,51.788,49.2434,46.6987,,
2019-09-03,,,,,,49.82,50.3209,92087114386.0,51.5687,49.4009,47.2331,,
2019-09-04,,,,,,49.9306,54.4232,92163981666.0,51.5107,49.5566,47.6025,,
2019-09-05,,,,,,50.129,58.7248,92259769602.0,51.6392,49.737,47.8348,,
2019-09-06,,,,,,50.2451,58.6956,92182320426.0,51.8278,49.8646,47.9014,,
2019-09-09,,,,,,50.3108,59.6771,92291558030.0,51.9855,50.0232,48.0609,,
2019-09-10,,,,,,50.4197,62.3555,92418669754.0,52.2056,50.2183,48.2309,,
2019-09-11,,,,,,50.6079,68.4933,92595828338.0,52.9202,50.3942,47.8681,,
2019-09-12,,,,,,50.7906,67.6315,92466921662.0,53.4262,50.6388,47.8515,,
2019-09-13,,,,,,51.0674,60.5143,92307868478.0,53.5838,50.8434,48.1031,,
2019-09-16,,,,,,51.2979,61.6655,92392501042.0,53.8305,51.0046,48.1788,,
2019-09-17,,,,,,51.5821,62.4849,92466046914.0,54.0902,51.1291,48.1681,,
2019-09-18,,,,,,51.8784,64.5937,92568619286.0,54.4156,51.2784,48.1413,,
2019-09-19,,,,,,52.0837,61.3465,92479867782.0,54.62,51.3785,48.1371,,
2019-09-20,,,,,,52.2382,55.9418,92247959406.0,54.7098,51.4419,48.1741,,
2019-09-23,,,,,,52.462,57.1868,92325637998.0,54.6949,51.6353,48.5758,,
2019-09-24,,,,,,52.6079,55.4152,92199900530.0,54.7078,51.77,48.8321,,
2019-09-25,,,,,,52.741,59.7415,92289824554.0,54.7035,51.9729,49.2423,,
2019-09-26,,,,,,52.855,57.69,92213471306.0,54.6425,52.1456,49.6487,,
2019-09-27,,,,,,52.9349,55.7547,92112026166.0,54.6166,52.2636,49.9106,,
2019-09-30,,,,,,53.0598,62.3086,92217300498.0,54.7035,52.4468,50.1902,,
2019-10-01,,,,,,53.077,63.0188,92362049150.0,54.5818,52.6741,50.7663,,
2019-10-02,,,,,,53.006,53.2135,92218980122.0,54.3676,52.7916,51.2156,,
2019-10-03,,,,,,53.0416,55.6676,92340390866.0,54.3091,52.8823,51.4555,,
2019-10-04,,,,,,53.1638,62.683,92479413078.0,54.473,53.0477,51.6224,,
2019-10-07,,,,,,53.2731,62.7343,92602970154.0,54.607,53.2028,51.7985,,
2019-10-08,,,,,,53.3011,58.1542,92485839354.0,54.6492,53.2954,51.9416,,
2019-10-09,,,,,,53.4054,61.1725,92561957050.0,54.7955,53.3368,51.8781,,
2019-10-10,,,,,,53.6178,64.3908,92677808986.0,55.1218,53.421,51.7201,,
2019-10-11,,,,,,53.9184,69.785,92845769826.0,55.8478,53.631,51.4143,,
2019-10-14,,,,,,54.231,69.1582,92748115890.0,56.3928,53.8231,51.2534,,
2019-10-15,,,,,,54.4765,68.0928,92655953958.0,56.8156,53.999,51.1824,,
2019-10-16,,,,,,54.7254,66.1958,92578807182.0,57.1323,54.1385,51.1447,,
2019-10-17,,,,,,55.0082,67.1401,92647898770.0,57.4524,54.3108,51.1692,,
2019-10-18,,,,,,55.222,68.3235,92744890862.0,57.7358,54.5355,51.3352,,
2019-10-21,,,,,,55.4956,72.231,92832137130.0,58.1813,54.7976,51.4139,,
2019-10-22,,,,,,55.8565,70.9663,92741401126.0,58.487,55.0656,51.6442,,
2019-10-23,,,,,,56.2407,73.8527,92821131306.0,58.9481,55.3321,51.716,,
2019-10-24,,,,,,56.5255,74.1959,92892796326.0,59.3197,55.6171,51.9144,,
2019-10-25,,,,,,56.8609,76.6692,92966273510.0,59.7253,55.951,52.1767,,
2019-10-28,,,,,,57.2845,78.4967,93060894982.0,60.2745,56.2527,52.2309,,
2019-10-29,,,,,,57.564,65.5935,92918055514.0,60.481,56.4776,52.4742,,
2019-10-30,,,,,,57.7903,65.5331,92793533426.0,60.4629,56.77,53.077,,
2019-10-31,,,,,,58.006,70.8369,92932695506.0,60.6312,57.1061,53.5809,,
2019-11-01,,,,,,58.3488,75.9524,93083820842.0,61.2802,57.4526,53.625,,
2019-11-04,,,,,,58.73,76.9869,93187092650.0,61.8889,57.8188,53.7487,,
2019-11-05,,,,,,59.1211,76.2093,93107194942.0,62.2474,58.2125,54.1776,,
2019-11-06,,,,,,59.4985,76.286,93183059438.0,62.5602,58.5759,54.5917,,
2019-11-07,,,,,,59.9073,78.3118,93277999770.0,63.0022,58.9381,54.874,,
2019-11-08,,,,,,60.2579,78.7814,93348081750.0,63.5031,59.2353,54.9675,,
2019-11-11,,,,,,60.6535,80.126,93430111586.0,64.0117,59.5614,55.1111,,
2019-11-12,,,,,,60.9895,79.494,93342722682.0,64.3966,59.8912,55.3858,,
2019-11-13,,,,,,61.362,81.1671,93445993054.0,64.7763,60.2627,55.7492,,
2019-11-14,,,,,,61.6514,76.2803,93356410830.0,64.9803,60.6012,56.2221,,
2019-11-15,,,,,,61.9521,78.6414,93456785494.0,65.2492,60.9638,56.6783,,
2019-11-18,,,,,,62.3749,79.5814,93543589082.0,65.5876,61.2932,56.9988,,
2019-11-19,,,,,,62.7843,77.3648,93467310694.0,65.7709,61.6194,57.4679,,
2019-11-20,,,,,,63.0457,69.3978,93360871018.0,65.8393,61.8695,57.8997,,
2019-11-21,,,,,,63.1654,66.587,93239475906.0,65.8124,62.1006,58.3888,,
2019-11-22,,,,,,63.2523,66.0256,93174150854.0,65.8021,62.2928,58.7834,,
2019-11-25,,,,,,63.4247,71.237,93258268922.0,65.9435,62.5106,59.0778,,
2019-11-26,,,,,,63.5593,66.2757,93152929394.0,65.7161,62.7727,59.8293,,
2019-11-27,,,,,,63.7043,70.1028,93218473882.0,65.3959,63.0779,60.76,,
2019-11-29,,,,,,63.8268,68.7073,93171856430.0,65.1725,63.3099,61.4472,,
2019-12-02,,,,,,63.8606,61.7717,93077082230.0,65.104,63.4196,61.7353,,
2019-12-03,,,,,,63.8173,52.9911,92959573158.0,65.0443,63.4524,61.8605,,
2019-12-04,,,,,,63.7703,56.2475,93026814710.0,64.9416,63.5172,62.0927,,
2019-12-05,,,,,,63.821,61.1122,93101460082.0,64.8577,63.627,62.3962,,
2019-12-06,,,,,,63.9063,66.475,93207650054.0,65.1067,63.7631,62.4195,,
2019-12-09,,,,,,63.9032,59.9025,93078919474.0,65.1353,63.8449,62.5544,,
2019-12-10,,,,,,63.9409,61.586,93169449006.0,65.2445,63.9206,62.5967,,
2019-12-11,,,,,,64.0716,63.9771,93248342570.0,65.444,64.0269,62.6098,,
2019-12-12,,,,,,64.2344,64.6903,93386090738.0,65.6628,64.1113,62.5598,,
2019-12-13,,,,,,64.4649,68.3042,93519821962.0,66.065,64.2622,62.4594,,
2019-12-16,,,,,,64.6974,72.2134,93648146382.0,66.7273,64.4323,62.1373,,
2019-12-17,,,,,,64.9752,72.6378,93762449574.0,67.2858,64.5929,61.9,,
2019-12-18,,,,,,65.1803,71.211,93646350826.0,67.7243,64.7552,61.786,,
2019-12-19,,,,,,65.4004,71.4633,93744858614.0,68.1084,64.9582,61.808,,
2019-12-20,,,,,,65.6638,70.093,93468727642.0,68.3882,65.1685,61.9489,,
2019-12-23,,,,,,66.087,74.2701,93567439174.0,68.8333,65.4366,62.0399,,
2019-12-24,,,,,,66.4753,74.4972,93615918030.0,69.2687,65.6526,62.0365,,
2019-12-26,,,,,,66.8946,78.7224,93709254046.0,69.9229,65.9617,62.0005,,
2019-12-27,,,,,,67.2237,78.4494,93562882302.0,70.4933,66.2266,61.96,,
2019-12-30,,,,,,67.6477,79.6384,93707120758.0,71.0634,66.5194,61.9755,,
2019-12-31,,,,,,68.0815,81.034,93808111258.0,71.6042,66.8752,62.1463,,
2020-01-02,,,,,,68.5913,84.6076,93943758714.0,72.2692,67.3687,62.4683,,
2020-01-03,,,,,,69.0389,77.7332,93797223202.0,72.6575,67.7993,62.9411,,
2020-01-06,,,,,,69.4638,79.2097,93915801778.0,73.1405,68.2122,63.2839,,
2020-01-07,,,,,,69.7832,75.9817,93804291158.0,73.5506,68.5461,63.5417,,
2020-01-08,,,,,,70.1758,79.1037,93936654942.0,73.9949,68.9837,63.9725,,
2020-01-09,,,,,,70.691,82.4078,94107141110.0,74.6924,69.4802,64.268,,
2020-01-10,,,,,,71.2134,82.7275,94248010198.0,75.3111,69.9575,64.6039,,
2020-01-13,,,,,,71.8601,85.4284,94368125166.0,76.1637,70.5065,64.8492,,
2020-01-14,,,,,,72.3544,77.052,94205511338.0,76.6768,70.9593,65.2418,,
2020-01-15,,,,,,72.821,74.5861,94083587810.0,77.1041,71.3391,65.5741,,
2020-01-16,,,,,,73.2576,76.9029,94192416826.0,77.6159,71.7593,65.9028,,
2020-01-17,,,,,,73.7562,78.7682,94330233294.0,78.1538,72.2297,66.3057,,
2020-01-21,,,,,,74.188,74.7449,94221293138.0,78.4528,72.6707,66.8886,,
2020-01-22,,,,,,74.6025,75.4513,94323125598.0,78.6342,73.1323,67.6304,,
2020-01-23,,,,,,74.9279,76.4133,94427597570.0,78.8819,73.5574,68.2329,,
2020-01-24,,,,,,75.2878,74.5222,94281060050.0,78.9545,73.9681,68.9816,,
2020-01-27,,,,,,75.4455,58.6254,94119120030.0,78.8347,74.1978,69.5608,,
2020-01-28,,,,,,75.7781,65.9331,94281353974.0,78.8489,74.5343,70.2197,,
2020-01-29,,,,,,76.1427,70.24,94497953686.0,79.0846,74.9303,70.7759,,
2020-01-30,,,,,,76.3881,69.5706,94371210454.0,79.2299,75.2949,71.3598,,
2020-01-31,,,,,,76.374,52.9616,94171622070.0,79.1363,75.4054,71.6745,,
2020-02-03,,,,,,76.2309,52.1677,93997636466.0,78.9135,75.5409,72.1682,,
2020-02-04,,,,,,76.3373,59.9237,94134253002.0,78.8542,75.7707,72.6872,,
2020-02-05,,,,,,76.5115,61.6331,94253079874.0,78.6951,76.0489,73.4027,,
2020-02-06,,,,,,76.6834,64.023,94358505414.0,78.81,76.3146,73.8192,,
2020-02-07,,,,,,76.719,59.3531,94240821366.0,78.8746,76.4494,74.0241,,
2020-02-10,,,,,,76.8182,60.4271,94350170226.0,78.9731,76.5941,74.215,,
2020-02-11,,,,,,76.8644,58.3094,94255847106.0,79.0338,76.6353,74.2369,,
2020-02-12,,,,,,77.0153,63.6733,94369577398.0,79.3878,76.82,74.2522,,
2020-02-13,,,,,,77.1419,61.0755,94274829830.0,79.5463,76.9927,74.4391,,
2020-02-14,,,,,,77.4311,61.1341,94354943618.0,79.7273,77.1193,74.5112,,
2020-02-18,,,,,,77.4669,54.5524,94202181438.0,79.7381,77.1318,74.5254,,
2020-02-19,,,,,,77.4679,58.3059,94296165402.0,79.8548,77.2262,74.5976,,
2020-02-20,,,,,,77.4197,54.8031,94195599446.0,79.8844,77.2669,74.6494,,
2020-02-21,,,,,,77.4937,48.0189,94065893786.0,79.9035,77.2014,74.4994,,
2020-02-24,,,,,,77.3254,37.7082,93843698474.0,80.4609,76.9672,73.4735,,
2020-02-25,,,,,,76.807,32.5897,93613025018.0,81.3516,76.7238,72.0959,,
2020-02-26,,,,,,76.3228,36.7718,93811738742.0,81.7331,76.4302,71.1272,,
2020-02-27,,,,,,75.4432,28.7352,93491133218.0,82.6865,75.825,68.9634,,
2020-02-28,,,,,,74.6368,28.6787,93064248298.0,83.185,75.2235,67.262,,
2020-03-02,,,,,,74.244,46.6377,93405645654.0,83.1657,75.1031,67.0404,,
2020-03-03,,,,,,73.7206,42.3549,93086170246.0,83.2431,74.8781,66.5131,,
2020-03-04,,,,,,73.298,49.4275,93305348518.0,83.0311,74.6925,66.354,,
2020-03-05,,,,,,72.746,45.0699,93117775642.0,82.746,74.3568,65.9677,,
2020-03-06,,,,,,72.1254,43.4363,92891598658.0,82.3077,73.9287,65.5497,,
2020-03-09,,,,,,71.2127,35.3315,92604853826.0,82.4597,73.2773,64.0949,,
2020-03-10,,,,,,70.5513,44.6572,92890143906.0,81.9568,72.8394,63.722,,
2020-03-11,,,,,,69.7761,41.3384,92633764026.0,81.5638,72.3051,63.0464,,
2020-03-12,,,,,,68.6561,33.8932,92215289958.0,81.4888,71.35,61.2111,,
2020-03-13,,,,,,68.307,45.4596,92586022086.0,80.5008,70.7828,61.0648,,
2020-03-16,,,,,,67.5145,37.0625,92263598626.0,80.1727,69.7821,59.3915,,
2020-03-17,,,,,,66.827,40.5826,92587654486.0,79.4406,68.9822,58.5238,,
2020-03-18,,,,,,66.3631,39.2099,92287420862.0,78.3469,68.0516,57.7563,,
2020-03-19,,,,,,65.8693,38.7786,92015563842.0,77.1652,67.1382,57.1113,,
2020-03-20,,,,,,64.6673,35.3369,91613870458.0,76.5661,66.1246,55.6832,,
2020-03-23,,,,,,63.5452,34.3092,91277117626.0,76.4898,65.232,53.9741,,
2020-03-24,,,,,,62.5801,42.6163,91564648718.0,76.0417,64.7337,53.4257,,
2020-03-25,,,,,,61.7611,42.2686,91261046678.0,75.3423,64.1637,52.9851,,
2020-03-26,,,,,,61.2326,46.7172,91513607354.0,75.1427,63.9813,52.8199,,
2020-03-27,,,,,,60.9142,43.713,91309390742.0,74.9218,63.6715,52.4211,,
2020-03-30,,,,,,60.3867,46.1759,91477367182.0,73.6967,63.1393,52.582,,
2020-03-31,,,,,,60.0215,46.0165,91280365178.0,72.8107,62.7157,52.6207,,
2020-04-01,,,,,,59.895,41.997,91104146626.0,70.9969,61.9679,52.9389,,
2020-04-02,,,,,,59.3242,43.5912,91270080598.0,69.5037,61.3875,53.2712,,
2020-04-03,,,,,,59.3103,42.49,91140200530.0,68.0094,60.8116,53.6137,,
2020-04-06,,,,,,59.4764,50.5408,91342020814.0,67.8861,60.7668,53.6476,,
2020-04-07,,,,,,59.6968,49.4644,91139133490.0,66.5739,60.4535,54.333,,
2020-04-08,,,,,,60.0647,51.8754,91308028774.0,66.0716,60.3403,54.6089,,
2020-04-09,,,,,,60.7342,52.5799,91470145266.0,66.6306,60.5792,54.5279,,
2020-04-13,,,,,,61.5787,54.5431,91601168190.0,66.3382,60.5221,54.7061,,
2020-04-14,,,,,,62.2727,59.3036,91796162878.0,67.9767,61.0644,54.1522,,
2020-04-15,,,,,,62.945,58.0604,91665008314.0,69.1376,61.4463,53.7549,,
